Class.vendor_0,Class.OSfamily_0,Class.OSgen_0,Class.device_0,SEQ.SP_0,SEQ.GCD_0,SEQ.ISR_0,SEQ.TI_0,SEQ.TI_1,SEQ.CI_0,SEQ.CI_1,SEQ.II_0,SEQ.II_1,SEQ.SS_0,SEQ.TS_0,SEQ.TS_1,OPS.O1_0,OPS.O1_1,OPS.O1_2,OPS.O1_3,OPS.O1_4,OPS.O1_5,OPS.O1_6,OPS.O1_7,OPS.O1_8,OPS.O2_0,OPS.O2_1,OPS.O2_2,OPS.O2_3,OPS.O2_4,OPS.O2_5,OPS.O2_6,OPS.O2_7,OPS.O2_8,OPS.O3_0,OPS.O3_1,OPS.O3_2,OPS.O3_3,OPS.O3_4,OPS.O3_5,OPS.O3_6,OPS.O3_7,OPS.O3_8,OPS.O3_9,OPS.O3_10,OPS.O3_11,OPS.O4_0,OPS.O4_1,OPS.O4_2,OPS.O4_3,OPS.O4_4,OPS.O4_5,OPS.O4_6,OPS.O4_7,OPS.O4_8,OPS.O5_0,OPS.O5_1,OPS.O5_2,OPS.O5_3,OPS.O5_4,OPS.O5_5,OPS.O5_6,OPS.O5_7,OPS.O5_8,OPS.O6_0,OPS.O6_1,OPS.O6_2,OPS.O6_3,OPS.O6_4,OPS.O6_5,OPS.O6_6,WIN.W1_0,WIN.W2_0,WIN.W3_0,WIN.W4_0,WIN.W5_0,WIN.W6_0,ECN.R_0,ECN.DF_0,ECN.T_0,ECN.TG_0,ECN.W_0,ECN.O_0,ECN.O_1,ECN.O_2,ECN.O_3,ECN.O_4,ECN.O_5,ECN.CC_0,ECN.Q_0,ECN.Q_1,T1.R_0,T1.DF_0,T1.T_0,T1.TG_0,T1.S_0,T1.A_0,T1.F_0,T1.F_1,T1.F_2,T1.F_3,T1.F_4,T1.F_5,T1.F_6,T1.RD_0,T1.Q_0,T1.Q_1,T2.R_0,T2.DF_0,T2.T_0,T2.TG_0,T2.W_0,T2.S_0,T2.A_0,T2.F_0,T2.F_1,T2.F_2,T2.F_3,T2.F_4,T2.F_5,T2.F_6,T2.O_0,T2.O_1,T2.O_2,T2.O_3,T2.O_4,T2.RD_0,T2.Q_0,T2.Q_1,T3.R_0,T3.DF_0,T3.T_0,T3.TG_0,T3.W_0,T3.S_0,T3.A_0,T3.F_0,T3.F_1,T3.F_2,T3.F_3,T3.F_4,T3.F_5,T3.F_6,T3.O_0,T3.O_1,T3.O_2,T3.O_3,T3.O_4,T3.O_5,T3.O_6,T3.O_7,T3.O_8,T3.RD_0,T3.Q_0,T3.Q_1,T4.R_0,T4.DF_0,T4.T_0,T4.TG_0,T4.W_0,T4.S_0,T4.A_0,T4.F_0,T4.F_1,T4.F_2,T4.F_3,T4.F_4,T4.F_5,T4.F_6,T4.O_0,T4.O_1,T4.O_2,T4.O_3,T4.O_4,T4.RD_0,T4.Q_0,T4.Q_1,T5.R_0,T5.DF_0,T5.T_0,T5.TG_0,T5.W_0,T5.S_0,T5.A_0,T5.F_0,T5.F_1,T5.F_2,T5.F_3,T5.F_4,T5.F_5,T5.F_6,T5.O_0,T5.O_1,T5.O_2,T5.O_3,T5.O_4,T5.RD_0,T5.Q_0,T5.Q_1,T6.R_0,T6.DF_0,T6.T_0,T6.TG_0,T6.W_0,T6.S_0,T6.A_0,T6.F_0,T6.F_1,T6.F_2,T6.F_3,T6.F_4,T6.F_5,T6.F_6,T6.O_0,T6.O_1,T6.O_2,T6.O_3,T6.O_4,T6.RD_0,T6.Q_0,T6.Q_1,T7.R_0,T7.DF_0,T7.T_0,T7.TG_0,T7.W_0,T7.S_0,T7.A_0,T7.F_0,T7.F_1,T7.F_2,T7.F_3,T7.F_4,T7.F_5,T7.F_6,T7.O_0,T7.O_1,T7.O_2,T7.O_3,T7.O_4,T7.RD_0,T7.Q_0,T7.Q_1,U1.R_0,U1.DF_0,U1.T_0,U1.TG_0,U1.IPL_0,U1.UN_0,U1.RIPL_0,U1.RIPL_1,U1.RID_0,U1.RID_1,U1.RIPCK_0,U1.RUCK_0,U1.RUCK_1,U1.RUD_0,IE.R_0,IE.DFI_0,IE.T_0,IE.TG_0,IE.CD_0,IE.CD_1
Linux,Linux,3.X,phone,260,3,274,Z,-1,I,-1,NO,-1,NO,NO,8,M,S,T,N,W,NO,NO,NO,NO,M,S,T,N,W,NO,NO,NO,NO,M,N,N,T,N,W,NO,NO,NO,NO,NO,NO,M,S,T,N,W,NO,NO,NO,NO,M,S,T,N,W,NO,NO,NO,NO,M,S,T,NO,NO,NO,NO,65535,65535,65535,65535,65535,65535,Y,Y,69,64,65535,M,N,N,S,N,W,Y,NO,NO,Y,Y,60,64,O,S+,NO,NO,A,NO,NO,S,NO,0,NO,NO,N,NO,-1,-1,-1,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,-1,NO,NO,N,NO,-1,-1,-1,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,-1,NO,NO,Y,Y,59,64,0,A,Z,NO,NO,NO,NO,R,NO,NO,NO,NO,NO,NO,NO,0,NO,NO,Y,Y,63,64,0,Z,S+,NO,NO,A,NO,R,NO,NO,NO,NO,NO,NO,NO,0,NO,NO,Y,Y,60,64,0,A,Z,NO,NO,NO,NO,R,NO,NO,NO,NO,NO,NO,NO,0,NO,NO,Y,Y,66,64,0,Z,S+,NO,NO,A,NO,R,NO,NO,NO,NO,NO,NO,NO,0,NO,NO,NO,N,59,64,356,0,G,-1,G,-1,G,G,-1,G,NO,N,59,64,S,-1
Google,Android,,mediadevice,256,5,272,Z,-1,I,-1,I,-1,NO,NO,9,N,N,T,NO,NO,NO,NO,NO,NO,N,N,T,NO,NO,NO,NO,NO,NO,M,N,N,T,N,W,NO,NO,NO,NO,NO,NO,N,N,T,NO,NO,NO,NO,NO,NO,N,N,T,NO,NO,NO,NO,NO,NO,N,N,T,NO,NO,NO,NO,21344,21344,65535,21344,21344,21344,Y,Y,62,64,22064,NO,NO,NO,NO,NO,NO,N,NO,NO,Y,Y,61,64,O,O,NO,NO,A,NO,NO,NO,NO,0,NO,NO,N,NO,-1,-1,-1,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,-1,NO,NO,N,NO,-1,-1,-1,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,-1,NO,NO,Y,Y,62,64,0,A,Z,NO,NO,NO,NO,R,NO,NO,NO,NO,NO,NO,NO,0,NO,NO,Y,Y,59,64,0,Z,S+,NO,NO,A,NO,R,NO,NO,NO,NO,NO,NO,NO,0,NO,NO,Y,Y,64,64,0,A,Z,NO,NO,NO,NO,R,NO,NO,NO,NO,NO,NO,NO,0,NO,NO,Y,Y,63,64,0,Z,S+,NO,NO,A,NO,R,NO,NO,NO,NO,NO,NO,NO,0,NO,NO,NO,N,67,64,356,0,G,-1,G,-1,G,G,-1,G,NO,N,61,64,S,-1
Linux,Linux,,broadbandrouter,199,1,207,Z,-1,Z,-1,I,-1,NO,NO,7,M,S,T,N,W,NO,NO,NO,NO,M,S,T,N,W,NO,NO,NO,NO,M,N,N,T,N,W,NO,NO,NO,NO,NO,NO,M,S,T,N,W,NO,NO,NO,NO,M,S,T,N,W,NO,NO,NO,NO,M,S,T,NO,NO,NO,NO,14480,14480,14480,14480,14480,14480,Y,Y,69,64,14600,M,N,N,S,N,W,Y,NO,NO,Y,Y,63,64,O,S+,NO,NO,A,NO,NO,S,NO,0,NO,NO,N,NO,-1,-1,-1,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,-1,NO,NO,N,NO,-1,-1,-1,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,-1,NO,NO,Y,Y,64,64,0,A,Z,NO,NO,NO,NO,R,NO,NO,NO,NO,NO,NO,NO,0,NO,NO,Y,Y,63,64,0,Z,S+,NO,NO,A,NO,R,NO,NO,NO,NO,NO,NO,NO,0,NO,NO,Y,Y,68,64,0,A,Z,NO,NO,NO,NO,R,NO,NO,NO,NO,NO,NO,NO,0,NO,NO,N,NO,-1,-1,-1,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,-1,NO,NO,NO,N,62,64,356,0,G,-1,G,-1,G,G,-1,G,NO,N,59,64,S,-1
Linux,Linux,2.6.X,generalpurpose,205,5,211,Z,-1,Z,-1,I,-1,NO,NO,7,M,S,T,N,W,NO,NO,NO,NO,M,S,T,N,W,NO,NO,NO,NO,M,N,N,T,N,W,NO,NO,NO,NO,NO,NO,M,S,T,N,W,NO,NO,NO,NO,M,S,T,N,W,NO,NO,NO,NO,M,S,T,NO,NO,NO,NO,5792,5792,5792,5792,5792,5792,Y,Y,59,64,5840,M,N,N,S,N,W,Y,NO,NO,Y,Y,65,64,O,S+,NO,NO,A,NO,NO,S,NO,0,NO,NO,N,NO,-1,-1,-1,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,-1,NO,NO,N,NO,-1,-1,-1,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,-1,NO,NO,Y,Y,69,64,0,A,Z,NO,NO,NO,NO,R,NO,NO,NO,NO,NO,NO,NO,0,NO,NO,Y,Y,59,64,0,Z,S+,NO,NO,A,NO,R,NO,NO,NO,NO,NO,NO,NO,0,NO,NO,Y,Y,64,64,0,A,Z,NO,NO,NO,NO,R,NO,NO,NO,NO,NO,NO,NO,0,NO,NO,Y,Y,68,64,0,Z,S+,NO,NO,A,NO,R,NO,NO,NO,NO,NO,NO,NO,0,NO,NO,NO,N,68,64,356,0,G,-1,G,-1,G,G,-1,G,NO,N,61,64,S,-1
NetBSD,BSD,1.X,generalpurpose,201,2,224,I,-1,I,-1,I,-1,S,NO,1,M,N,W,N,N,T,NO,NO,NO,M,N,W,N,N,T,NO,NO,NO,M,N,W,N,N,T,NO,NO,NO,NO,NO,NO,M,N,W,N,N,T,NO,NO,NO,M,N,W,N,N,T,NO,NO,NO,M,N,N,T,NO,NO,NO,16384,16384,16384,16384,16384,16384,Y,N,61,64,16384,M,N,W,NO,NO,NO,N,NO,NO,Y,N,62,64,O,S+,NO,NO,A,NO,NO,S,NO,0,NO,NO,Y,N,61,64,0,Z,S,NO,NO,A,NO,R,NO,NO,NO,NO,NO,NO,NO,0,NO,NO,Y,N,59,64,16384,O,S+,NO,NO,A,NO,NO,S,NO,M,N,W,N,N,T,NO,NO,NO,0,NO,NO,Y,N,61,64,0,A,Z,NO,NO,NO,NO,R,NO,NO,NO,NO,NO,NO,NO,0,NO,NO,Y,N,66,64,0,Z,S+,NO,NO,A,NO,R,NO,NO,NO,NO,NO,NO,NO,0,NO,NO,Y,N,63,64,0,A,Z,NO,NO,NO,NO,R,NO,NO,NO,NO,NO,NO,NO,0,NO,NO,Y,N,68,64,0,Z,S,NO,NO,A,NO,R,NO,NO,NO,NO,NO,NO,NO,0,NO,NO,NO,N,254,255,56,0,G,-1,G,-1,G,G,-1,G,NO,S,256,255,S,-1
Linux,Linux,2.0.X,generalpurpose,257,4,260,I,-1,NO,-1,I,-1,S,U,-1,M,NO,NO,NO,NO,NO,NO,NO,NO,M,NO,NO,NO,NO,NO,NO,NO,NO,M,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,M,NO,NO,NO,NO,NO,NO,NO,NO,M,NO,NO,NO,NO,NO,NO,NO,NO,M,NO,NO,NO,NO,NO,NO,32736,32736,32736,32736,32736,32736,Y,N,61,64,32736,M,NO,NO,NO,NO,NO,N,NO,U,Y,N,64,64,O,S+,NO,NO,A,NO,NO,S,NO,0,NO,NO,N,NO,-1,-1,-1,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,-1,NO,NO,Y,N,69,64,32736,O,S+,NO,NO,A,NO,NO,S,F,M,NO,NO,NO,NO,NO,NO,NO,NO,0,NO,NO,N,NO,-1,-1,-1,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,-1,NO,NO,Y,N,250,255,0,Z,S+,NO,NO,A,NO,R,NO,NO,NO,NO,NO,NO,NO,0,NO,NO,N,NO,-1,-1,-1,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,-1,NO,NO,N,NO,-1,-1,-1,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,-1,NO,NO,NO,N,67,64,356,0,G,-1,G,-1,I,NO,61229,G,NO,N,63,64,S,-1
Linux,Linux,2.0.X,generalpurpose,261,2,270,I,-1,NO,-1,I,-1,S,U,-1,M,NO,NO,NO,NO,NO,NO,NO,NO,M,NO,NO,NO,NO,NO,NO,NO,NO,M,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,M,NO,NO,NO,NO,NO,NO,NO,NO,M,NO,NO,NO,NO,NO,NO,NO,NO,M,NO,NO,NO,NO,NO,NO,32736,32736,32736,32736,32736,32736,Y,N,59,64,32736,M,NO,NO,NO,NO,NO,S,R,U,Y,N,61,64,O,S+,NO,NO,A,NO,NO,S,NO,0,NO,NO,N,NO,-1,-1,-1,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,-1,NO,NO,Y,N,60,64,32736,O,S+,NO,NO,A,NO,NO,S,F,M,NO,NO,NO,NO,NO,NO,NO,NO,0,NO,NO,Y,N,259,255,0,A,Z,NO,NO,NO,NO,R,NO,NO,NO,NO,NO,NO,NO,0,NO,NO,Y,N,255,255,0,Z,S+,NO,NO,A,NO,R,NO,NO,NO,NO,NO,NO,NO,0,NO,NO,Y,N,250,255,0,A,Z,NO,NO,NO,NO,R,NO,NO,NO,NO,NO,NO,NO,0,NO,NO,Y,N,255,255,0,Z,S,NO,NO,A,NO,R,NO,NO,NO,NO,NO,NO,NO,0,NO,NO,NO,N,62,64,376,0,G,-1,G,-1,G,G,-1,I,NO,N,60,64,S,-1
Linux,Linux,2.0.X,generalpurpose,260,6,266,I,-1,NO,-1,I,-1,S,U,-1,M,NO,NO,NO,NO,NO,NO,NO,NO,M,NO,NO,NO,NO,NO,NO,NO,NO,M,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,M,NO,NO,NO,NO,NO,NO,NO,NO,M,NO,NO,NO,NO,NO,NO,NO,NO,M,NO,NO,NO,NO,NO,NO,32736,32736,32736,32736,32736,32736,Y,N,61,64,32736,M,NO,NO,NO,NO,NO,N,NO,U,Y,N,60,64,O,S+,NO,NO,A,NO,NO,S,NO,0,NO,NO,N,NO,-1,-1,-1,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,-1,NO,NO,Y,N,66,64,32736,O,S+,NO,NO,A,NO,NO,S,F,M,NO,NO,NO,NO,NO,NO,NO,NO,0,NO,NO,Y,N,260,255,0,A,Z,NO,NO,NO,NO,R,NO,NO,NO,NO,NO,NO,NO,0,NO,NO,Y,N,254,255,0,Z,S+,NO,NO,A,NO,R,NO,NO,NO,NO,NO,NO,NO,0,NO,NO,Y,N,260,255,0,A,Z,NO,NO,NO,NO,R,NO,NO,NO,NO,NO,NO,NO,0,NO,NO,Y,N,256,255,0,Z,S,NO,NO,A,NO,R,NO,NO,NO,NO,NO,NO,NO,0,NO,NO,NO,N,66,64,356,0,G,-1,G,-1,G,G,-1,G,NO,N,67,64,S,-1
Linux,Linux,2.0.X,generalpurpose,197,1,210,I,-1,I,-1,I,-1,S,U,-1,M,NO,NO,NO,NO,NO,NO,NO,NO,M,NO,NO,NO,NO,NO,NO,NO,NO,M,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,M,NO,NO,NO,NO,NO,NO,NO,NO,M,NO,NO,NO,NO,NO,NO,NO,NO,M,NO,NO,NO,NO,NO,NO,32736,32736,32736,32736,32736,32736,Y,N,62,64,32736,M,NO,NO,NO,NO,NO,N,NO,U,Y,N,67,64,O,S+,NO,NO,A,NO,NO,S,NO,0,NO,NO,N,NO,-1,-1,-1,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,-1,NO,NO,Y,N,61,64,32736,O,S+,NO,NO,A,NO,NO,S,F,M,NO,NO,NO,NO,NO,NO,NO,NO,0,NO,NO,Y,N,251,255,0,A,Z,NO,NO,NO,NO,R,NO,NO,NO,NO,NO,NO,NO,0,NO,NO,Y,N,256,255,0,Z,S+,NO,NO,A,NO,R,NO,NO,NO,NO,NO,NO,NO,0,NO,NO,Y,N,255,255,0,A,Z,NO,NO,NO,NO,R,NO,NO,NO,NO,NO,NO,NO,0,NO,NO,Y,N,254,255,0,Z,S,NO,NO,A,NO,R,NO,NO,NO,NO,NO,NO,NO,0,NO,NO,NO,N,60,64,356,0,G,-1,G,-1,G,G,-1,G,NO,N,62,64,S,-1
Linux,Linux,2.0.X,generalpurpose,251,4,263,I,-1,NO,-1,I,-1,S,U,-1,M,NO,NO,NO,NO,NO,NO,NO,NO,M,NO,NO,NO,NO,NO,NO,NO,NO,M,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,M,NO,NO,NO,NO,NO,NO,NO,NO,M,NO,NO,NO,NO,NO,NO,NO,NO,M,NO,NO,NO,NO,NO,NO,16352,16352,16352,16352,16352,16352,Y,N,67,64,16352,M,NO,NO,NO,NO,NO,N,NO,U,Y,N,68,64,O,S+,NO,NO,A,NO,NO,S,NO,0,NO,NO,N,NO,-1,-1,-1,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,-1,NO,NO,Y,N,62,64,16352,O,S+,NO,NO,A,NO,NO,S,F,M,NO,NO,NO,NO,NO,NO,NO,NO,0,NO,NO,Y,N,258,255,0,A,Z,NO,NO,NO,NO,R,NO,NO,NO,NO,NO,NO,NO,0,NO,NO,Y,N,260,255,0,Z,S+,NO,NO,A,NO,R,NO,NO,NO,NO,NO,NO,NO,0,NO,NO,Y,N,251,255,0,A,Z,NO,NO,NO,NO,R,NO,NO,NO,NO,NO,NO,NO,0,NO,NO,Y,N,260,255,0,Z,S,NO,NO,A,NO,R,NO,NO,NO,NO,NO,NO,NO,0,NO,NO,NO,N,68,64,356,0,G,-1,G,-1,G,G,-1,G,NO,N,60,64,S,-1
Linux,Linux,2.0.X,PBX,266,5,274,I,-1,I,-1,I,-1,S,U,-1,M,NO,NO,NO,NO,NO,NO,NO,NO,M,NO,NO,NO,NO,NO,NO,NO,NO,M,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,M,NO,NO,NO,NO,NO,NO,NO,NO,M,NO,NO,NO,NO,NO,NO,NO,NO,M,NO,NO,NO,NO,NO,NO,16352,16352,16352,16352,16352,16352,Y,N,61,64,16352,M,NO,NO,NO,NO,NO,N,NO,U,Y,N,65,64,O,S+,NO,NO,A,NO,NO,S,NO,0,NO,NO,N,NO,-1,-1,-1,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,-1,NO,NO,Y,N,67,64,16352,O,S+,NO,NO,A,NO,NO,S,F,M,NO,NO,NO,NO,NO,NO,NO,NO,0,NO,NO,Y,N,251,255,0,A,Z,NO,NO,NO,NO,R,NO,NO,NO,NO,NO,NO,NO,0,NO,NO,Y,N,252,255,0,Z,S+,NO,NO,A,NO,R,NO,NO,NO,NO,NO,NO,NO,0,NO,NO,Y,N,259,255,0,A,Z,NO,NO,NO,NO,R,NO,NO,NO,NO,NO,NO,NO,0,NO,NO,Y,N,250,255,0,Z,S,NO,NO,A,NO,R,NO,NO,NO,NO,NO,NO,NO,0,NO,NO,NO,N,60,64,356,0,G,-1,G,-1,G,G,-1,G,NO,N,62,64,S,-1
Linux,Linux,2.1.X,mediadevice,265,5,267,I,-1,I,-1,I,-1,S,U,-1,M,NO,NO,NO,NO,NO,NO,NO,NO,M,NO,NO,NO,NO,NO,NO,NO,NO,M,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,M,NO,NO,NO,NO,NO,NO,NO,NO,M,NO,NO,NO,NO,NO,NO,NO,NO,M,NO,NO,NO,NO,NO,NO,8192,8192,8192,8192,8192,8192,Y,N,61,64,8192,M,NO,NO,NO,NO,NO,N,NO,NO,Y,N,64,64,O,S+,NO,NO,A,NO,NO,S,NO,0,NO,NO,N,NO,-1,-1,-1,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,-1,NO,NO,N,NO,-1,-1,-1,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,-1,NO,NO,Y,N,252,255,0,A,Z,NO,NO,NO,NO,R,NO,NO,NO,NO,NO,NO,NO,0,NO,NO,Y,N,256,255,0,Z,S+,NO,NO,A,NO,R,NO,NO,NO,NO,NO,NO,NO,0,NO,NO,Y,N,258,255,0,A,Z,NO,NO,NO,NO,R,NO,NO,NO,NO,NO,NO,NO,0,NO,NO,N,NO,-1,-1,-1,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,-1,NO,NO,NO,N,254,255,356,0,G,-1,G,-1,G,G,-1,G,NO,N,259,255,S,-1
Linux,Linux,2.1.X,mediadevice,201,5,261,I,-1,NO,-1,I,-1,S,U,-1,M,NO,NO,NO,NO,NO,NO,NO,NO,M,NO,NO,NO,NO,NO,NO,NO,NO,M,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,M,NO,NO,NO,NO,NO,NO,NO,NO,M,NO,NO,NO,NO,NO,NO,NO,NO,M,NO,NO,NO,NO,NO,NO,8192,8192,8192,8192,8192,8192,Y,N,63,64,8192,M,NO,NO,NO,NO,NO,N,NO,NO,Y,N,60,64,O,S+,NO,NO,A,NO,NO,S,NO,0,NO,NO,N,NO,-1,-1,-1,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,-1,NO,NO,Y,N,68,64,8192,O,S+,NO,NO,A,NO,NO,S,NO,M,NO,NO,NO,NO,NO,NO,NO,NO,0,NO,NO,Y,N,251,255,0,A,Z,NO,NO,NO,NO,R,NO,NO,NO,NO,NO,NO,NO,0,NO,NO,Y,N,255,255,0,Z,S+,NO,NO,A,NO,R,NO,NO,NO,NO,NO,NO,NO,0,NO,NO,Y,N,251,255,0,A,Z,NO,NO,NO,NO,R,NO,NO,NO,NO,NO,NO,NO,0,NO,NO,Y,N,256,255,0,Z,S,NO,NO,A,NO,R,NO,NO,NO,NO,NO,NO,NO,0,NO,NO,NO,N,256,255,356,0,G,-1,G,-1,G,G,-1,G,NO,N,254,255,S,-1
Linux,Linux,2.1.X,mediadevice,251,2,261,RD,-1,NO,-1,I,-1,S,U,-1,M,NO,NO,NO,NO,NO,NO,NO,NO,M,NO,NO,NO,NO,NO,NO,NO,NO,M,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,M,NO,NO,NO,NO,NO,NO,NO,NO,M,NO,NO,NO,NO,NO,NO,NO,NO,M,NO,NO,NO,NO,NO,NO,8192,8192,8192,8192,8192,8192,Y,N,62,64,8192,M,NO,NO,NO,NO,NO,N,NO,NO,Y,N,67,64,O,S+,NO,NO,A,NO,NO,S,NO,0,NO,NO,N,NO,-1,-1,-1,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,-1,NO,NO,Y,N,68,64,8192,O,S+,NO,NO,A,NO,NO,S,NO,M,NO,NO,NO,NO,NO,NO,NO,NO,0,NO,NO,Y,N,255,255,0,A,Z,NO,NO,NO,NO,R,NO,NO,NO,NO,NO,NO,NO,0,NO,NO,Y,N,256,255,0,Z,S+,NO,NO,A,NO,R,NO,NO,NO,NO,NO,NO,NO,0,NO,NO,Y,N,251,255,0,A,Z,NO,NO,NO,NO,R,NO,NO,NO,NO,NO,NO,NO,0,NO,NO,Y,N,257,255,0,Z,S,NO,NO,A,NO,R,NO,NO,NO,NO,NO,NO,NO,0,NO,NO,NO,N,256,255,356,0,G,-1,G,-1,G,G,-1,G,NO,N,252,255,S,-1
Linux,Linux,2.2.X,generalpurpose,193,5,200,I,-1,NO,-1,I,-1,S,NO,7,M,S,T,N,W,NO,NO,NO,NO,M,S,T,N,W,NO,NO,NO,NO,M,N,N,T,N,W,NO,NO,NO,NO,NO,NO,M,S,T,N,W,NO,NO,NO,NO,M,S,T,N,W,NO,NO,NO,NO,M,S,T,NO,NO,NO,NO,30660,30800,31360,31624,31624,31800,Y,Y,63,64,30660,M,N,N,S,N,W,N,NO,NO,Y,Y,64,64,O,S+,NO,NO,A,NO,NO,S,NO,0,NO,NO,N,NO,-1,-1,-1,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,-1,NO,NO,Y,Y,64,64,31800,O,S+,NO,NO,A,NO,NO,S,NO,M,S,T,N,W,NO,NO,NO,NO,0,NO,NO,Y,N,250,255,0,A,Z,NO,NO,NO,NO,R,NO,NO,NO,NO,NO,NO,NO,0,NO,NO,Y,N,260,255,0,Z,S+,NO,NO,A,NO,R,NO,NO,NO,NO,NO,NO,NO,0,NO,NO,Y,N,260,255,0,A,Z,NO,NO,NO,NO,R,NO,NO,NO,NO,NO,NO,NO,0,NO,NO,Y,N,260,255,0,Z,S,NO,NO,A,NO,R,NO,NO,NO,NO,NO,NO,NO,0,NO,NO,NO,N,260,255,356,0,G,-1,G,-1,G,G,-1,G,NO,N,255,255,S,-1
Linux,Linux,2.2.X,generalpurpose,201,3,200,I,-1,NO,-1,I,-1,S,NO,7,M,S,T,N,W,NO,NO,NO,NO,M,S,T,N,W,NO,NO,NO,NO,M,N,N,T,N,W,NO,NO,NO,NO,NO,NO,M,S,T,N,W,NO,NO,NO,NO,M,S,T,N,W,NO,NO,NO,NO,M,S,T,NO,NO,NO,NO,32120,32200,32640,32696,32696,32595,Y,Y,59,64,32120,M,N,N,S,N,W,N,NO,NO,Y,Y,66,64,O,S+,NO,NO,A,NO,NO,S,NO,0,NO,NO,N,NO,-1,-1,-1,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,-1,NO,NO,N,NO,-1,-1,-1,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,-1,NO,NO,Y,N,255,255,0,A,Z,NO,NO,NO,NO,R,NO,NO,NO,NO,NO,NO,NO,0,NO,NO,Y,N,254,255,0,Z,S+,NO,NO,A,NO,R,NO,NO,NO,NO,NO,NO,NO,0,NO,NO,Y,N,256,255,0,A,Z,NO,NO,NO,NO,R,NO,NO,NO,NO,NO,NO,NO,0,NO,NO,N,NO,-1,-1,-1,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,-1,NO,NO,NO,N,258,255,356,0,G,-1,G,-1,G,G,-1,G,NO,N,259,255,S,-1
